562;627
562;1058
307;833
307;832
307;1629
307;1630
307;1610
307;812
307;813
307;1654
307;1655
272;470
272;471
272;949
272;1344
272;1059
11;470
11;471
11;949
11;1344
11;1059
874;470
874;471
874;949
874;1344
874;1059
551;1046
551;1048
551;1557
551;1234
43;1046
43;1048
43;1557
43;1234
509;1046
509;1048
509;1557
509;1234
904;1046
904;1048
904;1557
904;1234
1390;1046
1390;1048
1390;1557
1390;1234
551;40
43;40
509;40
904;40
1390;40
557;1368
1;470
1;471
1;949
1;1344
1;1059
1;794
1148;678
1148;677
1148;1535
564;1688
564;1687
564;1105
564;1425
564;1059
564;1629
564;1630
564;1147
564;1610
564;812
564;813
564;1654
564;1655
564;1059
504;470
504;471
504;1344
504;1610
504;812
504;813
504;1654
504;1655
58;470
58;471
58;1344
58;1610
58;812
58;813
58;1654
58;1655
59;470
59;471
59;1344
59;1610
59;812
59;813
59;1654
59;1655
174;257
256;1059
256;1629
256;1630
256;1259
256;1310
256;1314
256;1321
256;1046
256;1048
462;1368
462;1574
462;1494
278;240
278;23
278;24
436;1059
436;627
1314;1059
1314;627
1315;1059
1315;627
782;172
782;1023
782;1032
782;141
782;142
782;157
998;1046
998;1048
998;1314
998;1316
688;980
688;1046
688;1048
688;1451
688;957
688;1056
688;1610
688;812
688;813
688;1654
688;1655
688;1177
688;1425
688;1529
688;949
311;742
335;306
334;306
651;832
651;1189
507;913
1031;338
742;358
742;637
742;1496
1138;1046
1138;1048
1138;1529
1138;1610
1138;812
1138;813
1138;1654
1138;1655
23;1046
23;1048
23;1529
23;1610
23;812
23;813
23;1654
23;1655
24;1046
24;1048
24;1529
24;1610
24;812
24;813
24;1654
24;1655
535;1046
535;1048
535;1529
535;1610
535;812
535;813
535;1654
535;1655
1397;1046
1397;1048
1397;1529
1397;1610
1397;812
1397;813
1397;1654
1397;1655
1416;1046
1416;1048
1416;1529
1416;1610
1416;812
1416;813
1416;1654
1416;1655
1417;1046
1417;1048
1417;1529
1417;1610
1417;812
1417;813
1417;1654
1417;1655
1138;975
23;975
24;975
535;975
1397;975
1416;975
1417;975
363;227
363;589
289;1529
289;1629
289;1630
289;1059
1138;589
13;589
249;589
250;589
251;589
1133;589
502;1368
1375;1368
1251;1425
1251;1629
1251;1630
1251;1059
696;1610
696;812
696;813
696;1654
696;1655
696;627
1439;1473
1439;1472
1439;408
841;796
841;1647
841;1596
83;980
83;1557
765;980
765;1557
855;1037
855;1494
855;1046
855;1048
855;306
855;1529
855;1105
386;627
386;584
1269;627
1269;584
602;401
602;627
602;1226
331;913
331;980
331;1405
400;470
400;471
400;975
400;1344
400;358
11;470
11;471
11;975
11;1344
11;358
401;470
401;471
401;975
401;1344
401;358
874;470
874;471
874;975
874;1344
874;358
400;949
400;1629
400;1630
400;358
11;949
11;1629
11;1630
11;358
401;949
401;1629
401;1630
401;358
874;949
874;1629
874;1630
874;358
400;1046
400;1048
400;1273
11;1046
11;1048
11;1273
401;1046
401;1048
401;1273
874;1046
874;1048
874;1273
400;1116
11;1116
401;1116
874;1116
393;1682
393;981
436;1682
436;981
1310;1682
1310;981
1311;1682
1311;981
1314;1682
1314;981
1315;1682
1315;981
1321;1682
1321;981
393;1368
393;1574
393;1494
436;1368
436;1574
436;1494
1310;1368
1310;1574
1310;1494
1311;1368
1311;1574
1311;1494
1314;1368
1314;1574
1314;1494
1315;1368
1315;1574
1315;1494
1321;1368
1321;1574
1321;1494
393;1037
436;1037
1310;1037
1311;1037
1314;1037
1315;1037
1321;1037
684;1336
93;1425
93;1529
93;949
702;1425
702;1529
702;949
423;627
423;584
423;358
423;1406
423;1177
423;637
423;1496
423;627
423;584
423;1610
423;1629
423;812
423;813
423;1630
423;1654
423;1655
423;1147
750;240
750;23
750;24
551;975
551;1629
551;1630
509;975
509;1629
509;1630
1390;975
1390;1629
1390;1630
344;1425
344;1226
805;796
805;1647
805;1596
234;1310
234;1314
234;1321
234;1046
234;1048
324;1310
324;1314
324;1321
324;1046
324;1048
855;1310
855;1314
855;1321
855;1046
855;1048
1408;1310
1408;1314
1408;1321
1408;1046
1408;1048
760;989
760;995
760;998
760;1002
760;1009
760;981
760;974
760;989
760;995
760;998
760;1002
760;1009
760;1451
760;913
760;1610
760;812
760;813
760;1654
760;1655
760;1177
483;470
483;471
483;1344
483;1610
483;812
483;813
483;1654
483;1655
483;1484
244;1354
244;1413
216;1065
216;1451
216;1066
216;1067
216;470
216;471
216;949
216;1344
216;1059
681;5
1538;5
1539;5
661;981
661;1046
661;1048
661;1310
661;1314
661;1321
661;1046
661;1048
107;913
107;980
211;796
211;1647
211;1596
1444;1368
664;113
664;796
664;1647
664;1596
53;1354
53;1198
123;1058
1624;1354
1624;1198
1624;949
1624;1529
1624;1610
1624;812
1624;813
1624;1654
1624;1655
529;913
760;1075
760;1695
760;1302
760;1208
408;358
408;637
408;1496
23;358
23;637
23;1496
24;358
24;637
24;1496
529;913
529;1629
529;1630
529;637
529;1496
642;627
642;584
1673;1406
1673;1177
1673;1610
1673;812
1673;813
1673;1654
1673;1655
1673;1147
1673;1310
1673;1314
1673;1321
1673;1046
1673;1048
677;1425
677;1610
677;812
677;813
677;1654
677;1655
1535;1425
1535;1610
1535;812
1535;813
1535;1654
1535;1655
677;1629
677;1630
677;1529
1535;1629
1535;1630
1535;1529
935;1630
935;1629
23;1630
23;1629
24;1630
24;1629
935;470
935;471
935;1344
935;1610
935;812
935;813
935;1654
935;1655
23;470
23;471
23;1344
23;1610
23;812
23;813
23;1654
23;1655
24;470
24;471
24;1344
24;1610
24;812
24;813
24;1654
24;1655
935;584
935;1419
23;584
23;1419
24;584
24;1419
1444;975
1019;401
1019;400
1020;401
1020;400
1666;401
1666;400
448;913
448;1354
448;1451
434;913
434;1046
434;1048
434;1065
434;1066
434;1067
434;1405
23;796
23;1647
23;1596
24;796
24;1647
24;1596
278;240
278;23
278;24
311;742
805;796
805;1647
805;1596
622;1273
622;1629
622;1630
622;358
528;1610
528;812
528;813
528;1654
528;1655
528;172
528;1023
528;1032
832;1610
832;812
832;813
832;1654
832;1655
832;172
832;1023
832;1032
140;401
140;400
162;401
162;400
1034;401
1034;400
1035;401
1035;400
140;1177
140;584
162;1177
162;584
1034;1177
1034;584
1035;1177
1035;584
140;1610
140;812
140;813
140;1654
140;1655
140;637
140;1496
162;1610
162;812
162;813
162;1654
162;1655
162;637
162;1496
1034;1610
1034;812
1034;813
1034;1654
1034;1655
1034;637
1034;1496
1035;1610
1035;812
1035;813
1035;1654
1035;1655
1035;637
1035;1496
140;1383
162;1383
1034;1383
1035;1383
743;913
743;1310
743;1314
743;1321
743;1529
743;949
534;1610
534;812
534;813
534;1654
534;1655
534;637
534;1496
1666;401
1666;400
444;227
46;227
47;227
411;227
412;227
1005;227
444;589
46;589
47;589
411;589
412;589
1005;589
434;401
434;400
619;1425
619;637
619;1496
619;1110
479;627
479;584
915;627
915;584
1111;627
1111;584
192;627
192;584
190;627
190;584
191;627
191;584
1065;627
1065;584
1066;627
1066;584
1067;627
1067;584
272;470
272;471
272;949
272;1344
272;1059
11;470
11;471
11;949
11;1344
11;1059
874;470
874;471
874;949
874;1344
874;1059
720;1610
720;812
720;813
720;1654
720;1655
720;1177
720;191
720;190
720;192
720;260
720;1065
720;1066
720;1067
555;1682
555;981
96;1682
96;981
684;1336
791;1616
791;1518
370;913
370;980
370;1405
370;913
370;1354
370;1451
998;1406
998;796
998;1647
551;1046
551;1048
551;1557
551;1234
548;1147
548;1177
548;627
548;1226
863;1413
811;40
98;1105
98;1425
98;1610
98;812
98;813
98;1654
98;1655
98;1059
98;358
98;1406
98;1147
98;1177
811;1380
811;1596
20;1310
20;1314
20;1321
20;1046
20;1048
20;436
20;1161
20;1314
20;1315
20;874
20;11
1;913
591;913
1;1059
1;1629
1;1630
1;1259
591;1059
591;1629
591;1630
591;1259
21;1368
21;1037
109;1368
109;1037
594;1629
594;1630
594;1105
766;1629
766;1630
766;1105
594;627
594;518
766;627
766;518
594;1059
594;627
766;1059
766;627
400;1059
400;1629
400;1630
400;1259
401;1059
401;1629
401;1630
401;1259
570;227
411;227
412;227
1005;227
570;913
411;913
412;913
1005;913
570;627
570;796
570;1647
411;627
411;796
411;1647
412;627
412;796
412;1647
1005;627
1005;796
1005;1647
701;1529
701;1059
798;470
798;471
798;1344
798;1425
799;470
799;471
799;1344
799;1425
800;470
800;471
800;1344
800;1425
1399;470
1399;471
1399;1344
1399;1425
731;240
731;23
731;24
731;1177
731;1374
731;358
731;172
731;1023
731;1032
655;980
655;1046
655;1048
655;1451
140;1105
140;1610
140;812
140;813
140;1654
140;1655
140;1484
682;1249
682;989
682;995
682;998
682;1002
682;1009
1279;1249
1279;989
1279;995
1279;998
1279;1002
1279;1009
682;1368
682;1310
682;1314
682;1321
1279;1368
1279;1310
1279;1314
1279;1321
682;358
682;1177
1279;358
1279;1177
262;69
262;428
260;69
260;428
261;69
261;428
279;1037
279;1574
290;637
290;932
290;496
290;818
290;1669
58;637
58;932
58;496
58;818
58;1669
59;637
59;932
59;496
59;818
59;1669
98;980
98;1046
98;1048
98;1451
595;980
595;1046
595;1048
595;1451
596;980
596;1046
596;1048
596;1451
600;1244
832;1244
289;1682
289;1413
289;913
289;1310
289;1314
289;1321
289;1046
289;1048
289;496
289;818
289;1128
289;1298
509;913
1390;913
710;1037
710;1494
710;627
710;796
710;1647
177;338
177;1473
177;1472
239;913
239;980
863;791
598;1425
598;1147
58;1425
58;1147
59;1425
59;1147
598;1059
598;1629
598;1630
598;1259
58;1059
58;1629
58;1630
58;1259
59;1059
59;1629
59;1630
59;1259
598;957
598;1056
58;957
58;1056
59;957
59;1056
598;1629
598;1630
598;949
58;1629
58;1630
58;949
59;1629
59;1630
59;949
598;358
598;1177
58;358
58;1177
59;358
59;1177
598;584
598;306
598;584
598;306
39;989
39;995
39;998
39;1002
39;1009
39;1682
39;974
39;1425
39;949
39;913
39;961
39;1368
39;1046
39;1048
1077;1425
1077;1610
1077;812
1077;813
1077;1654
1077;1655
1077;1425
1077;1529
1077;949
626;69
626;812
626;1654
626;813
626;1655
363;227
363;589
29;862
29;1406
29;627
509;1275
509;11
509;874
1390;1275
1390;11
1390;874
509;969
1390;969
622;358
622;1406
622;1046
622;1048
622;1529
622;1610
622;812
622;813
622;1654
622;1655
58;949
58;1425
58;1059
59;949
59;1425
59;1059
509;949
509;1425
509;1059
1390;949
1390;1425
1390;1059
171;309
171;1198
171;47
171;46
649;1037
649;1494
812;1037
812;1494
813;1037
813;1494
1654;1037
1654;1494
1655;1037
1655;1494
751;1529
751;1059
832;1529
832;1059
1339;678
1339;677
1339;1535
1609;678
1609;677
1609;1535
1339;1354
1339;1198
1609;1354
1609;1198
508;627
508;584
408;627
408;584
642;1610
642;812
642;813
642;1654
642;1655
642;1059
753;1610
753;812
753;813
753;1654
753;1655
753;1059
642;1425
642;1406
753;1425
753;1406
8;949
8;1529
8;1610
8;812
8;813
8;1654
8;1655
462;949
462;1529
462;1610
462;812
462;813
462;1654
462;1655
744;1336
744;1037
744;1574
744;1425
744;1610
744;812
744;813
744;1654
744;1655
744;1259
744;1240
744;1698
744;844
744;1697
744;1699
744;1425
744;1529
744;949
744;913
744;949
744;1046
744;1048
744;1484
744;1629
744;1630
744;1529
744;975
744;1629
744;1630
744;1529
744;470
744;471
744;1344
744;1105
744;1425
744;949
744;1610
744;812
744;813
744;1654
744;1655
744;975
744;1425
744;1610
744;812
744;813
744;1654
744;1655
744;1682
744;981
744;1629
744;1630
744;1105
744;1046
744;1048
744;1529
744;1610
744;812
744;813
744;1654
744;1655
1319;1059
1319;1610
1319;812
1319;813
1319;1654
1319;1655
1319;1147
609;1496
841;1496
609;1147
609;627
841;1147
841;627
194;436
194;1161
194;1314
194;1315
194;874
194;11
57;436
57;1161
57;1314
57;1315
57;874
57;11
195;436
195;1161
195;1314
195;1315
195;874
195;11
731;240
731;23
731;24
731;1177
731;1374
731;358
731;172
731;1023
731;1032
506;1289
469;980
469;1046
469;1048
469;1451
753;1046
753;1048
753;1354
811;401
811;400
857;401
857;400
1710;401
1710;400
811;1350
857;1350
1710;1350
748;957
986;957
990;957
5;1413
1600;358
1600;637
1600;1496
1444;589
1444;1629
1444;1630
1444;470
1444;471
1444;1344
470;598
470;1475
120;1413
61;1413
703;1413
704;1413
120;1425
120;358
61;1425
61;358
703;1425
703;358
704;1425
704;358
120;980
120;1046
120;1048
120;1451
61;980
61;1046
61;1048
61;1451
703;980
703;1046
703;1048
703;1451
704;980
704;1046
704;1048
704;1451
272;1629
272;1630
272;949
11;1629
11;1630
11;949
874;1629
874;1630
874;949
651;949
651;1529
651;1610
651;812
651;813
651;1654
651;1655
951;812
951;813
951;953
951;1654
951;1655
951;1037
951;245
812;1046
812;1048
812;1354
812;989
812;995
812;998
812;1002
812;1006
812;1009
813;1046
813;1048
813;1354
813;989
813;995
813;998
813;1002
813;1006
813;1009
1654;1046
1654;1048
1654;1354
1654;989
1654;995
1654;998
1654;1002
1654;1006
1654;1009
1655;1046
1655;1048
1655;1354
1655;989
1655;995
1655;998
1655;1002
1655;1006
1655;1009
812;1046
812;1048
812;1425
812;949
813;1046
813;1048
813;1425
813;949
1654;1046
1654;1048
1654;1425
1654;949
1655;1046
1655;1048
1655;1425
1655;949
817;40
817;1624
817;753
230;40
230;1624
230;753
1112;40
1112;1624
1112;753
68;980
68;1046
68;1048
1636;980
1636;1046
1636;1048
1338;1065
1338;1066
1338;1067
1338;1260
1491;1105
1491;358
230;1105
230;358
1112;1105
1112;358
1491;1610
1491;812
1491;813
1491;1654
1491;1655
1491;627
230;1610
230;812
230;813
230;1654
230;1655
230;627
1112;1610
1112;812
1112;813
1112;1654
1112;1655
1112;627
1491;1059
1491;1610
1491;812
1491;813
1491;1654
1491;1655
1491;1147
230;1059
230;1610
230;812
230;813
230;1654
230;1655
230;1147
1112;1059
1112;1610
1112;812
1112;813
1112;1654
1112;1655
1112;1147
456;1354
456;1065
456;191
456;1066
456;1067
456;1413
456;1260
456;975
477;949
477;1406
693;733
605;598
605;1475
58;598
58;1475
59;598
59;1475
605;1289
58;1289
59;1289
1180;1368
1180;1574
1180;1494
1180;74
662;627
662;518
260;627
260;518
812;627
812;518
813;627
813;518
1654;627
1654;518
1655;627
1655;518
662;913
260;913
812;913
813;913
1654;913
1655;913
662;1425
662;1529
662;949
260;1425
260;1529
260;949
812;1425
812;1529
812;949
813;1425
813;1529
813;949
1654;1425
1654;1529
1654;949
1655;1425
1655;1529
1655;949
742;1336
96;1065
96;1066
96;1067
96;1260
279;1065
279;1066
279;1067
279;1260
313;1065
313;1066
313;1067
313;1260
1618;1065
1618;1066
1618;1067
1618;1260
618;503
618;1161
618;1246
618;357
618;947
163;1336
1482;358
1482;1177
1;1368
1;1682
1;974
372;1368
372;1682
372;974
276;1147
276;584
281;1147
281;584
1167;1147
1167;584
572;358
572;1177
1446;358
1446;1177
760;1075
760;1695
760;1302
760;1208
688;358
688;1406
688;913
688;980
1555;1065
1555;1405
1555;1066
1555;1067
1555;949
1555;1529
1555;1610
1555;812
1555;813
1555;1654
1555;1655
1555;1034
1555;1035
1555;1144
91;1660
91;1165
91;280
592;405
23;405
24;405
812;980
812;1065
812;1066
812;1067
813;980
813;1065
813;1066
813;1067
1654;980
1654;1065
1654;1066
1654;1067
1655;980
1655;1065
1655;1066
1655;1067
331;913
331;980
331;1405
832;913
832;980
832;1405
331;913
331;1354
331;1451
832;913
832;1354
832;1451
331;1468
832;1468
262;980
262;1046
262;1048
262;1451
260;980
260;1046
260;1048
260;1451
261;980
261;1046
261;1048
261;1451
1628;1425
1628;1529
1628;949
960;1425
960;1529
960;949
343;1610
343;812
343;813
343;1654
343;1655
343;637
343;1496
884;1610
884;812
884;813
884;1654
884;1655
884;637
884;1496
1684;589
1482;589
1550;1336
177;753
177;952
351;1037
260;1037
642;627
642;584
23;627
23;584
24;627
24;584
74;753
74;952
735;980
735;1065
735;1066
735;1067
386;627
386;584
1269;627
1269;584
665;1610
665;812
665;813
665;1654
665;1655
665;1406
509;627
509;1226
1390;627
1390;1226
509;1529
509;949
1390;1529
1390;949
1319;1610
1319;812
1319;813
1319;1654
1319;1655
1319;1059
109;1610
109;812
109;813
109;1654
109;1655
109;1059
120;627
120;584
61;627
61;584
120;584
120;518
61;584
61;518
504;470
504;471
504;1344
504;1610
504;812
504;813
504;1654
504;1655
31;470
31;471
31;1344
31;1610
31;812
31;813
31;1654
31;1655
32;470
32;471
32;1344
32;1610
32;812
32;813
32;1654
32;1655
33;470
33;471
33;1344
33;1610
33;812
33;813
33;1654
33;1655
896;470
896;471
896;1344
896;1610
896;812
896;813
896;1654
896;1655
148;1425
148;1059
148;358
148;1406
148;1147
148;1177
148;637
148;1496
148;627
148;1624
37;167
902;167
37;470
37;471
37;1344
37;1529
37;358
902;470
902;471
902;1344
902;1529
902;358
37;1046
37;1048
902;1046
902;1048
37;306
902;306
546;172
546;1023
546;1032
546;518
546;1177
546;1374
546;358
546;172
546;1023
546;1032
330;1046
330;1048
330;1425
330;949
329;1046
329;1048
329;1425
329;949
856;470
856;471
856;1344
856;1425
856;584
856;69
856;401
856;400
856;1406
856;796
856;1647
38;1629
38;1630
38;1610
38;812
38;813
38;1654
38;1655
276;1189
281;1189
1167;1189
478;191
478;190
478;192
478;260
478;1065
478;1066
478;1067
478;58
478;59
81;191
81;190
81;192
81;260
81;1065
81;1066
81;1067
81;58
81;59
509;191
509;190
509;192
509;260
509;1065
509;1066
509;1067
509;58
509;59
1390;191
1390;190
1390;192
1390;260
1390;1065
1390;1066
1390;1067
1390;58
1390;59
615;949
615;1177
1382;949
1382;1177
615;1629
615;1630
615;1147
1382;1629
1382;1630
1382;1147
1415;1596
23;470
23;471
23;949
23;1344
23;1059
24;470
24;471
24;949
24;1344
24;1059
762;913
762;1354
762;1451
650;637
650;786
650;496
650;818
650;1669
1019;637
1019;786
1019;496
1019;818
1019;1669
1020;637
1020;786
1020;496
1020;818
1020;1669
230;1189
1112;1189
768;1368
652;245
652;641
263;949
263;1046
263;1048
263;358
393;1425
393;949
393;1682
393;1413
393;1059
393;1629
393;1630
393;1259
393;1310
393;1314
393;1321
393;1046
393;1048
106;1610
106;812
106;813
106;1654
106;1655
106;1059
496;1610
496;812
496;813
496;1654
496;1655
496;1059
818;1610
818;812
818;813
818;1654
818;1655
818;1059
812;1610
812;812
812;813
812;1654
812;1655
812;1059
813;1610
813;812
813;813
813;1654
813;1655
813;1059
1654;1610
1654;812
1654;813
1654;1654
1654;1655
1654;1059
1655;1610
1655;812
1655;813
1655;1654
1655;1655
1655;1059
106;1610
106;812
106;813
106;1654
106;1655
106;627
496;1610
496;812
496;813
496;1654
496;1655
496;627
818;1610
818;812
818;813
818;1654
818;1655
818;627
812;1610
812;812
812;813
812;1654
812;1655
812;627
813;1610
813;812
813;813
813;1654
813;1655
813;627
1654;1610
1654;812
1654;813
1654;1654
1654;1655
1654;627
1655;1610
1655;812
1655;813
1655;1654
1655;1655
1655;627
389;1037
389;974
389;1046
389;1048
389;450
389;446
744;1425
744;637
744;1496
1129;1425
1129;637
1129;1496
676;832
370;913
370;980
370;1405
378;913
378;980
378;1405
594;637
594;786
594;496
594;818
594;1669
509;637
509;786
509;496
509;818
509;1669
1390;637
1390;786
1390;496
1390;818
1390;1669
598;627
598;141
598;142
598;157
1163;627
1163;141
1163;142
1163;157
250;1629
250;1630
250;949
249;1629
249;1630
249;949
251;1629
251;1630
251;949
1133;1629
1133;1630
1133;949
250;1368
250;1037
249;1368
249;1037
251;1368
251;1037
1133;1368
1133;1037
250;913
250;1310
250;1314
250;1321
249;913
249;1310
249;1314
249;1321
251;913
251;1310
251;1314
251;1321
1133;913
1133;1310
1133;1314
1133;1321
250;30
250;812
250;813
250;1654
250;1655
249;30
249;812
249;813
249;1654
249;1655
251;30
251;812
251;813
251;1654
251;1655
1133;30
1133;812
1133;813
1133;1654
1133;1655
250;1046
250;1048
250;1368
250;974
249;1046
249;1048
249;1368
249;974
251;1046
251;1048
251;1368
251;974
1133;1046
1133;1048
1133;1368
1133;974
250;627
250;1226
249;627
249;1226
251;627
251;1226
1133;627
1133;1226
250;1529
250;949
249;1529
249;949
251;1529
251;949
1133;1529
1133;949
265;470
265;471
265;1260
265;1344
265;1425
227;1629
227;1630
227;470
227;471
227;1344
1316;1629
1316;1630
1316;470
1316;471
1316;1344
1317;1629
1317;1630
1317;470
1317;471
1317;1344
481;1105
481;358
481;1046
481;1048
481;1629
481;1630
481;470
481;471
481;1344
587;949
587;1529
587;1259
587;663
587;436
587;1161
587;1314
587;1315
587;874
587;11
587;1310
587;1314
587;1321
587;1046
587;1048
587;1046
587;1048
587;1105
587;1059
262;1529
262;1059
260;1529
260;1059
261;1529
261;1059
209;1350
363;1368
1112;1589
1112;11
1112;874
1213;1589
1213;11
1213;874
230;1589
230;11
230;874
1112;1336
1213;1336
230;1336
1112;1112
1112;230
1112;1213
1213;1112
1213;230
1213;1213
230;1112
230;230
230;1213
684;1336
249;1425
249;1610
249;812
249;813
249;1654
249;1655
250;1425
250;1610
250;812
250;813
250;1654
250;1655
251;1425
251;1610
251;812
251;813
251;1654
251;1655
1133;1425
1133;1610
1133;812
1133;813
1133;1654
1133;1655
681;5
1538;5
1539;5
150;627
150;228
141;796
141;1647
141;1596
141;1336
370;913
370;980
370;1405
532;1425
532;1629
532;1630
532;1059
754;627
754;584
753;627
753;584
1;796
1;1647
1;1596
236;796
236;1647
236;1596
379;796
379;1647
379;1596
642;627
642;584
564;358
564;1406
564;1177
564;637
564;1496
564;627
564;584
11;358
11;1406
11;1177
11;637
11;1496
11;627
11;584
874;358
874;1406
874;1177
874;637
874;1496
874;627
874;584
564;1059
564;637
564;1496
11;1059
11;637
11;1496
874;1059
874;637
874;1496
383;1557
383;1273
433;1557
433;1273
509;832
1390;832
568;1105
568;1425
568;1059
568;358
568;1406
568;1177
762;1105
762;1425
762;1059
762;358
762;1406
762;1177
982;949
982;1529
982;1610
982;812
982;813
982;1654
982;1655
982;1046
982;1048
982;1354
244;470
244;471
244;949
244;1344
244;1059
260;470
260;471
260;949
260;1344
260;1059
344;913
344;1629
344;1630
344;1529
1653;1529
1653;1059
